"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
"BRHO","CESO","LENI","MICA","PLER","TACA","AMME","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","MICA","PLER","TACA","AMME","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","MICA","PLER","TACA","AMME","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","PLER","TACA","AMME","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","PLER","TACA","AMME","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","PLER","TACA","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","MAEL"
"BRHO","CESO","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","PLNO"
"BRHO","CESO","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","TWIL"
"BRHO","CESO","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","MAEL","PLNO"
"BRHO","CESO","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","MAEL","TWIL"
"BRHO","CESO","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","PLER","THIR","ACAM","AMME","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","MICA","PLER","THIR","ACAM","AMME","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","MICA","PLER","THIR","ACAM","AMME","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","PLER","THIR","ACAM","AMME","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","PLER","THIR","ACAM","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","MICA","PLER","THIR","ACAM","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","MICA","PLER","THIR","ACAM","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","PLER","THIR","ACAM","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","PLER","THIR","ACAM","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","PLER","THIR","AMME","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","MICA","PLER","THIR","AMME","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","MICA","PLER","THIR","AMME","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","PLER","THIR","AMME","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","PLER","THIR","AMME","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","PLER","THIR","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","PLER","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","MICA","PLER","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","MICA","PLER","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","PLER","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","PLER","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","PLER","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","PLER","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL"
"BRHO","CESO","LENI","MICA","TACA","THIR","ACAM","AMME","BRNI","LOMU","PLNO"
"BRHO","CESO","LENI","MICA","TACA","THIR","ACAM","AMME","BRNI","LOMU","TWIL"
"BRHO","CESO","LENI","MICA","TACA","THIR","ACAM","AMME","BRNI","MAEL","PLNO"
"BRHO","CESO","LENI","MICA","TACA","THIR","ACAM","AMME","BRNI","MAEL","TWIL"
"BRHO","CESO","LENI","MICA","TACA","THIR","ACAM","AMME","BRNI","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","TACA","THIR","ACAM","AMME","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","MICA","TACA","THIR","ACAM","AMME","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","MICA","TACA","THIR","ACAM","AMME","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","TACA","THIR","ACAM","AMME","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","TACA","THIR","ACAM","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","MICA","TACA","THIR","ACAM","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","MICA","TACA","THIR","ACAM","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","TACA","THIR","ACAM","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","TACA","THIR","ACAM","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","TACA","THIR","AMME","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","MICA","TACA","THIR","AMME","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","MICA","TACA","THIR","AMME","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","TACA","THIR","AMME","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","TACA","THIR","AMME","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","TACA","THIR","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","TACA","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","MICA","TACA","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","MICA","TACA","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","TACA","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","TACA","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","TACA","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","TACA","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","MICA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","MICA","THIR","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","THIR","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","THIR","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","THIR","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","THIR","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","MICA","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL"
"BRHO","CESO","LENI","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","PLNO"
"BRHO","CESO","LENI","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","TWIL"
"BRHO","CESO","LENI","PLER","TACA","THIR","ACAM","AMME","BRNI","MAEL","PLNO"
"BRHO","CESO","LENI","PLER","TACA","THIR","ACAM","AMME","BRNI","MAEL","TWIL"
"BRHO","CESO","LENI","PLER","TACA","THIR","ACAM","AMME","BRNI","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","TACA","THIR","ACAM","AMME","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","PLER","TACA","THIR","ACAM","AMME","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","PLER","TACA","THIR","ACAM","AMME","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","TACA","THIR","ACAM","AMME","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","TACA","THIR","ACAM","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","PLER","TACA","THIR","ACAM","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","PLER","TACA","THIR","ACAM","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","TACA","THIR","ACAM","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","TACA","THIR","ACAM","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","TACA","THIR","AMME","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","PLER","TACA","THIR","AMME","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","PLER","TACA","THIR","AMME","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","TACA","THIR","AMME","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","TACA","THIR","AMME","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","TACA","THIR","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","TACA","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","PLER","TACA","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","PLER","TACA","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","TACA","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","TACA","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","TACA","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","TACA","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","PLER","THIR","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","PLER","THIR","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","THIR","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","THIR","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","THIR","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","THIR","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","TACA","THIR","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","TACA","THIR","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","TACA","THIR","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","TACA","THIR","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","TACA","THIR","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","TACA","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL"
"BRHO","CESO","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","PLNO"
"BRHO","CESO","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","TWIL"
"BRHO","CESO","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","MAEL","PLNO"
"BRHO","CESO","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","MAEL","TWIL"
"BRHO","CESO","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","TACA","THIR","ACAM","AMME","LOMU","MAEL","PLNO"
"BRHO","CESO","MICA","PLER","TACA","THIR","ACAM","AMME","LOMU","MAEL","TWIL"
"BRHO","CESO","MICA","PLER","TACA","THIR","ACAM","AMME","LOMU","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","TACA","THIR","ACAM","AMME","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","TACA","THIR","ACAM","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","MICA","PLER","TACA","THIR","ACAM","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","MICA","PLER","TACA","THIR","ACAM","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","TACA","THIR","ACAM","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","TACA","THIR","ACAM","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","TACA","THIR","AMME","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","MICA","PLER","TACA","THIR","AMME","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","MICA","PLER","TACA","THIR","AMME","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","TACA","THIR","AMME","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","TACA","THIR","AMME","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","TACA","THIR","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","TACA","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","MICA","PLER","TACA","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","MICA","PLER","TACA","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","TACA","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","TACA","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","TACA","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","TACA","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","THIR","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","THIR","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","THIR","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","THIR","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","MICA","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","MICA","TACA","THIR","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","MICA","TACA","THIR","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","TACA","THIR","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","TACA","THIR","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","TACA","THIR","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","TACA","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","PLER","TACA","THIR","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","PLER","TACA","THIR","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","PLER","TACA","THIR","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","PLER","TACA","THIR","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","PLER","TACA","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","PLER","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","MAEL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","PLNO"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","LOMU","MAEL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","LOMU","PLNO"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","LOMU","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","MAEL","PLNO"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","MAEL","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","BRNI","LOMU","MAEL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","BRNI","LOMU","PLNO"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","BRNI","LOMU","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","BRNI","MAEL","PLNO"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","BRNI","MAEL","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","BRNI","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","LOMU","MAEL","PLNO"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","LOMU","MAEL","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","LOMU","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","AMME","BRNI","LOMU","MAEL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","AMME","BRNI","LOMU","PLNO"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","AMME","BRNI","LOMU","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","AMME","BRNI","MAEL","PLNO"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","AMME","BRNI","MAEL","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","AMME","BRNI","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","AMME","LOMU","MAEL","PLNO"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","AMME","LOMU","MAEL","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","AMME","LOMU","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","AMME","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","BRNI","LOMU","MAEL","PLNO"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","BRNI","LOMU","MAEL","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","BRNI","LOMU","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","BRNI","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","THIR","LOMU","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","BRNI","LOMU","MAEL"
"BRHO","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","BRNI","LOMU","PLNO"
"BRHO","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","BRNI","LOMU","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","BRNI","MAEL","PLNO"
"BRHO","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","BRNI","MAEL","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","BRNI","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","LOMU","MAEL","PLNO"
"BRHO","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","LOMU","MAEL","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","LOMU","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","ACAM","BRNI","LOMU","MAEL","PLNO"
"BRHO","GITR","LENI","MICA","PLER","TACA","ACAM","BRNI","LOMU","MAEL","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","ACAM","BRNI","LOMU","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","ACAM","BRNI","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","ACAM","LOMU","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","AMME","BRNI","LOMU","MAEL","PLNO"
"BRHO","GITR","LENI","MICA","PLER","TACA","AMME","BRNI","LOMU","MAEL","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","AMME","BRNI","LOMU","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","AMME","BRNI","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","AMME","LOMU","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","TACA","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","MAEL"
"BRHO","GITR","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","PLNO"
"BRHO","GITR","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","TWIL"
"BRHO","GITR","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","MAEL","PLNO"
"BRHO","GITR","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","MAEL","TWIL"
"BRHO","GITR","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","THIR","ACAM","AMME","LOMU","MAEL","PLNO"
"BRHO","GITR","LENI","MICA","PLER","THIR","ACAM","AMME","LOMU","MAEL","TWIL"
"BRHO","GITR","LENI","MICA","PLER","THIR","ACAM","AMME","LOMU","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","THIR","ACAM","AMME","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","THIR","ACAM","BRNI","LOMU","MAEL","PLNO"
"BRHO","GITR","LENI","MICA","PLER","THIR","ACAM","BRNI","LOMU","MAEL","TWIL"
"BRHO","GITR","LENI","MICA","PLER","THIR","ACAM","BRNI","LOMU","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","THIR","ACAM","BRNI","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","THIR","ACAM","LOMU","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","THIR","AMME","BRNI","LOMU","MAEL","PLNO"
"BRHO","GITR","LENI","MICA","PLER","THIR","AMME","BRNI","LOMU","MAEL","TWIL"
"BRHO","GITR","LENI","MICA","PLER","THIR","AMME","BRNI","LOMU","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","THIR","AMME","BRNI","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","THIR","AMME","LOMU","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","THIR","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"BRHO","GITR","LENI","MICA","PLER","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"BRHO","GITR","LENI","MICA","PLER","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","PLER","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL"
"BRHO","GITR","LENI","MICA","TACA","THIR","ACAM","AMME","BRNI","LOMU","PLNO"
"BRHO","GITR","LENI","MICA","TACA","THIR","ACAM","AMME","BRNI","LOMU","TWIL"
"BRHO","GITR","LENI","MICA","TACA","THIR","ACAM","AMME","BRNI","MAEL","PLNO"
"BRHO","GITR","LENI","MICA","TACA","THIR","ACAM","AMME","BRNI","MAEL","TWIL"
"BRHO","GITR","LENI","MICA","TACA","THIR","ACAM","AMME","BRNI","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","TACA","THIR","ACAM","AMME","LOMU","MAEL","PLNO"
"BRHO","GITR","LENI","MICA","TACA","THIR","ACAM","AMME","LOMU","MAEL","TWIL"
"BRHO","GITR","LENI","MICA","TACA","THIR","ACAM","AMME","LOMU","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","TACA","THIR","ACAM","AMME","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","TACA","THIR","ACAM","BRNI","LOMU","MAEL","PLNO"
"BRHO","GITR","LENI","MICA","TACA","THIR","ACAM","BRNI","LOMU","MAEL","TWIL"
"BRHO","GITR","LENI","MICA","TACA","THIR","ACAM","BRNI","LOMU","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","TACA","THIR","ACAM","BRNI","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","TACA","THIR","ACAM","LOMU","MAEL","PLNO","TWIL"
"BRHO","GITR","LENI","MICA","TACA","THIR","AMME","BRNI","LOMU","MAEL","PLNO"
"BRHO","GITR","LENI","MICA","TACA","THIR","AMME","BRNI","LOMU","MAEL","TWIL"
